exp batch.size run start.date start.time iter.date iter.time epoch epoch.total iter iter.total
IAAS-p3.2xlarge 1 1 2022-08-02 12:36:46.029 2022-08-02 12:41:25.396 10 10 10 16
IAAS-p3.2xlarge 1 1 2022-08-02 12:36:46.029 2022-08-02 12:41:26.079 10 10 11 16
IAAS-p3.2xlarge 1 1 2022-08-02 12:36:46.029 2022-08-02 12:41:26.748 10 10 12 16
IAAS-p3.2xlarge 1 1 2022-08-02 12:36:46.029 2022-08-02 12:41:27.405 10 10 13 16
IAAS-p3.2xlarge 1 1 2022-08-02 12:36:46.029 2022-08-02 12:41:28.065 10 10 14 16
IAAS-p3.2xlarge 1 1 2022-08-02 12:36:46.029 2022-08-02 12:41:28.727 10 10 15 16
IAAS-p3.2xlarge 1 1 2022-08-02 12:36:46.029 2022-08-02 12:41:29.388 10 10 16 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:45.821 1 10 1 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:46.495 1 10 2 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:47.417 1 10 3 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:48.010 1 10 4 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:48.608 1 10 5 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:49.203 1 10 6 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:49.946 1 10 7 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:50.545 1 10 8 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:51.142 1 10 9 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:51.811 1 10 10 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:52.480 1 10 11 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:53.163 1 10 12 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:53.827 1 10 13 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:54.494 1 10 14 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:55.170 1 10 15 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:55.838 1 10 16 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:56.937 2 10 1 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:58.662 2 10 2 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:59.262 2 10 3 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:41:59.865 2 10 4 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:00.473 2 10 5 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:01.147 2 10 6 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:01.746 2 10 7 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:02.346 2 10 8 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:02.942 2 10 9 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:03.611 2 10 10 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:04.292 2 10 11 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:04.967 2 10 12 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:05.637 2 10 13 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:06.306 2 10 14 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:06.979 2 10 15 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:07.648 2 10 16 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:09.102 3 10 1 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:09.706 3 10 2 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:10.308 3 10 3 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:10.912 3 10 4 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:11.874 3 10 5 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:12.476 3 10 6 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:13.142 3 10 7 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:13.744 3 10 8 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:14.420 3 10 9 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:15.101 3 10 10 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:15.773 3 10 11 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:16.446 3 10 12 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:17.123 3 10 13 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:17.789 3 10 14 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:18.463 3 10 15 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:19.134 3 10 16 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:20.459 4 10 1 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:21.063 4 10 2 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:21.672 4 10 3 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:22.421 4 10 4 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:23.095 4 10 5 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:23.842 4 10 6 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:24.440 4 10 7 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:25.041 4 10 8 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:25.712 4 10 9 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:26.465 4 10 10 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:27.063 4 10 11 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:27.739 4 10 12 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:28.416 4 10 13 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:29.085 4 10 14 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:29.762 4 10 15 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:30.432 4 10 16 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:31.596 5 10 1 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:32.265 5 10 2 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:32.872 5 10 3 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:33.703 5 10 4 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:34.307 5 10 5 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:34.982 5 10 6 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:35.585 5 10 7 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:36.267 5 10 8 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:36.943 5 10 9 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:37.614 5 10 10 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:38.291 5 10 11 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:38.963 5 10 12 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:39.640 5 10 13 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:40.316 5 10 14 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:40.991 5 10 15 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:41.668 5 10 16 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:43.217 6 10 1 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:43.826 6 10 2 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:44.438 6 10 3 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:45.039 6 10 4 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:45.788 6 10 5 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:46.486 6 10 6 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:47.088 6 10 7 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:47.690 6 10 8 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:48.368 6 10 9 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:49.078 6 10 10 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:49.758 6 10 11 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:50.440 6 10 12 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:51.123 6 10 13 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:51.806 6 10 14 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:52.485 6 10 15 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:53.169 6 10 16 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:54.513 7 10 1 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:55.116 7 10 2 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:56.025 7 10 3 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:56.634 7 10 4 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:57.246 7 10 5 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:57.851 7 10 6 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:58.524 7 10 7 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:59.132 7 10 8 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:42:59.812 7 10 9 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:00.485 7 10 10 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:01.162 7 10 11 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:01.853 7 10 12 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:02.536 7 10 13 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:03.216 7 10 14 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:03.895 7 10 15 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:04.569 7 10 16 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:05.811 8 10 1 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:06.716 8 10 2 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:07.328 8 10 3 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:07.935 8 10 4 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:08.540 8 10 5 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:09.290 8 10 6 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:09.897 8 10 7 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:10.568 8 10 8 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:11.179 8 10 9 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:11.864 8 10 10 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:12.540 8 10 11 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:13.222 8 10 12 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:13.902 8 10 13 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:14.584 8 10 14 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:15.256 8 10 15 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:15.934 8 10 16 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:17.372 9 10 1 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:18.119 9 10 2 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:18.731 9 10 3 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:19.335 9 10 4 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:20.079 9 10 5 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:20.685 9 10 6 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:21.294 9 10 7 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:21.904 9 10 8 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:22.590 9 10 9 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:23.274 9 10 10 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:23.958 9 10 11 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:24.635 9 10 12 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:25.311 9 10 13 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:25.986 9 10 14 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:26.668 9 10 15 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:27.339 9 10 16 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:28.699 10 10 1 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:29.310 10 10 2 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:30.165 10 10 3 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:30.768 10 10 4 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:31.453 10 10 5 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:32.057 10 10 6 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:32.737 10 10 7 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:33.344 10 10 8 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:34.025 10 10 9 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:34.704 10 10 10 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:35.383 10 10 11 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:36.060 10 10 12 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:36.740 10 10 13 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:37.421 10 10 14 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:38.100 10 10 15 16
IAAS-p3.2xlarge 1 2 2022-08-02 12:39:29.300 2022-08-02 12:43:38.775 10 10 16 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:46.041 1 10 1 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:46.630 1 10 2 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:47.225 1 10 3 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:47.817 1 10 4 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:48.478 1 10 5 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:49.066 1 10 6 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:49.658 1 10 7 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:50.253 1 10 8 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:50.908 1 10 9 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:51.570 1 10 10 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:52.229 1 10 11 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:52.901 1 10 12 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:53.802 1 10 13 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:54.390 1 10 14 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:54.985 1 10 15 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:55.573 1 10 16 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:56.616 2 10 1 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:57.554 2 10 2 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:58.146 2 10 3 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:58.739 2 10 4 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:41:59.333 2 10 5 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:00.149 2 10 6 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:00.744 2 10 7 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:01.338 2 10 8 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:01.929 2 10 9 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:02.604 2 10 10 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:03.271 2 10 11 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:03.936 2 10 12 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:04.599 2 10 13 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:05.259 2 10 14 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:05.917 2 10 15 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:06.573 2 10 16 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:08.199 3 10 1 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:08.796 3 10 2 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:09.387 3 10 3 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:09.984 3 10 4 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:10.905 3 10 5 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:11.502 3 10 6 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:12.093 3 10 7 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:12.692 3 10 8 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:13.362 3 10 9 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:14.024 3 10 10 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:14.686 3 10 11 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:15.348 3 10 12 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:16.009 3 10 13 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:16.673 3 10 14 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:17.338 3 10 15 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:18.000 3 10 16 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:19.380 4 10 1 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:20.044 4 10 2 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:20.632 4 10 3 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:21.227 4 10 4 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:21.962 4 10 5 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:22.623 4 10 6 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:23.220 4 10 7 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:23.809 4 10 8 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:24.470 4 10 9 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:25.130 4 10 10 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:25.793 4 10 11 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:26.458 4 10 12 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:27.120 4 10 13 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:27.782 4 10 14 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:28.443 4 10 15 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:29.107 4 10 16 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:30.313 5 10 1 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:30.909 5 10 2 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:31.498 5 10 3 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:32.158 5 10 4 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:33.020 5 10 5 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:33.618 5 10 6 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:34.208 5 10 7 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:34.808 5 10 8 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:35.608 5 10 9 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:36.203 5 10 10 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:36.795 5 10 11 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:37.456 5 10 12 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:38.114 5 10 13 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:38.779 5 10 14 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:39.442 5 10 15 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:40.104 5 10 16 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:41.107 6 10 1 16
IAAS-p3.2xlarge 1 3 2022-08-02 12:39:29.632 2022-08-02 12:42:41.771 6 10 2 16
